chapter,method,turn_id,text,speaker,character
46,chapter_all_gpt-4o-mini_individual,1,"Could she exert herself, it would be better, but this is not to be expected; and as to my father, I never in my life saw him so affected.",Jane,Lydia
46,chapter_all_gpt-4o-mini_individual,1,"Could she exert herself, it would be better, but this is not to be expected; and as to my father, I never in my life saw him so affected.",Jane,Mr. Bennet
46,chapter_all_gpt-4o-mini_individual,1,"Poor Kitty has anger for having concealed their attachment; but as it was a matter of confidence, one cannot wonder.",Jane,Kitty
46,chapter_all_gpt-4o-mini_individual,1,"Poor Kitty has anger for having concealed their attachment; but as it was a matter of confidence, one cannot wonder.",Jane,Lydia
46,chapter_all_gpt-4o-mini_individual,1,"I am truly glad, dearest Lizzy, that you have been spared something of these distressing scenes; but now, as the first shock is over, shall I own that I long for your return?",Jane,Elizabeth
46,chapter_all_gpt-4o-mini_individual,1,"I take up my pen again to do, what I have just told you I would not; but circumstances are such, that I cannot help earnestly begging you all to come here as soon as possible.",Jane,Elizabeth
46,chapter_all_gpt-4o-mini_individual,1,"I know my dear uncle and aunt so well, that I am not afraid of requesting it, though I have still something more to ask of the former.",Jane,Mr. Gardiner
46,chapter_all_gpt-4o-mini_individual,1,"My father is going to London with Colonel Forster instantly, to try to discover her.",Jane,Colonel Forster
46,chapter_all_gpt-4o-mini_individual,1,"What he means to do, I am sure I know not; but his excessive distress will not allow him to pursue any measure in the best and safest way, and Colonel Forster is obliged to be at Brighton again to-morrow evening.",Jane,Mr. Bennet
46,chapter_all_gpt-4o-mini_individual,1,"What he means to do, I am sure I know not; but his excessive distress will not allow him to pursue any measure in the best and safest way, and Colonel Forster is obliged to be at Brighton again to-morrow evening.",Jane,Colonel Forster
46,chapter_all_gpt-4o-mini_individual,1,"In such an exigence my uncle’s advice and assistance would be everything in the world; he will immediately comprehend what I must feel, and I rely upon his goodness.",Jane,Mr. Gardiner
46,chapter_all_gpt-4o-mini_individual,2,"where, where is my uncle?",Elizabeth,Mr. Gardiner
46,chapter_all_gpt-4o-mini_individual,3,"I beg your pardon, but I must leave you.",Elizabeth,Mr. Darcy
46,chapter_all_gpt-4o-mini_individual,3,I must find Mr. Gardiner this moment on business that cannot be delayed; I have not an instant to lose.,Elizabeth,Mr. Gardiner
46,chapter_all_gpt-4o-mini_individual,3,I must find Mr. Gardiner this moment on business that cannot be delayed; I have not an instant to lose.,Elizabeth,Lydia
46,chapter_all_gpt-4o-mini_individual,5,"I will not detain you a minute; but let me, or let the servant, go after Mr. and Mrs. Gardiner.",Mr. Darcy,Elizabeth
46,chapter_all_gpt-4o-mini_individual,5,"I will not detain you a minute; but let me, or let the servant, go after Mr. and Mrs. Gardiner.",Mr. Darcy,Mrs. Gardiner
46,chapter_all_gpt-4o-mini_individual,5,You are not well enough; you cannot go yourself.,Mr. Darcy,Elizabeth
46,chapter_all_gpt-4o-mini_individual,6,Let me call your maid.,Mr. Darcy,Elizabeth
46,chapter_all_gpt-4o-mini_individual,6,Is there nothing you could take to give you present relief?,Mr. Darcy,Elizabeth
46,chapter_all_gpt-4o-mini_individual,6,A glass of wine; shall I get you one?,Mr. Darcy,Elizabeth
46,chapter_all_gpt-4o-mini_individual,9,"I have just had a letter from Jane, with such dreadful news.",Elizabeth,Jane
46,chapter_all_gpt-4o-mini_individual,9,My youngest sister has left all her friends--has eloped; has thrown herself into the power of--of Mr. Wickham.,Elizabeth,Lydia
46,chapter_all_gpt-4o-mini_individual,9,My youngest sister has left all her friends--has eloped; has thrown herself into the power of--of Mr. Wickham.,Elizabeth,Wickham
46,chapter_all_gpt-4o-mini_individual,9,They are gone off together from Brighton.,Elizabeth,Lydia
46,chapter_all_gpt-4o-mini_individual,9,_You_ know him too well to doubt the rest.,Elizabeth,Mr. Darcy
46,chapter_all_gpt-4o-mini_individual,9,"She has no money, no connections, nothing that can tempt him to--she is lost for ever.",Elizabeth,Lydia
46,chapter_all_gpt-4o-mini_individual,9,"She has no money, no connections, nothing that can tempt him to--she is lost for ever.",Elizabeth,Wickham
46,chapter_all_gpt-4o-mini_individual,11,"Had his character been known, this could not have happened.",Elizabeth,Wickham
46,chapter_all_gpt-4o-mini_individual,12,"I am grieved, indeed,",Mr. Darcy,Elizabeth
46,chapter_all_gpt-4o-mini_individual,15,"And what has been done, what has been attempted, to recover her?",Mr. Darcy,Lydia
46,chapter_all_gpt-4o-mini_individual,16,"My father has gone to London, and Jane has written to beg my uncle’s immediate assistance, and we shall be off, I hope, in half an hour.",Jane,Mr. Bennet
46,chapter_all_gpt-4o-mini_individual,16,"My father has gone to London, and Jane has written to beg my uncle’s immediate assistance, and we shall be off, I hope, in half an hour.",Jane,Mr. Gardiner
46,chapter_all_gpt-4o-mini_individual,16,"My father has gone to London, and Jane has written to beg my uncle’s immediate assistance, and we shall be off, I hope, in half an hour.",Jane,Jane
46,chapter_all_gpt-4o-mini_individual,16,How is such a man to be worked on?,Jane,Wickham
46,chapter_all_gpt-4o-mini_individual,16,How are they even to be discovered?,Jane,Wickham
46,chapter_all_gpt-4o-mini_individual,17,"Wretched, wretched mistake!",Elizabeth,Wickham
46,chapter_all_gpt-4o-mini_individual,18,"I am afraid you have been long desiring my absence, nor have I anything to plead in excuse of my stay, but real, though unavailing concern.",Mr. Darcy,Elizabeth
46,chapter_all_gpt-4o-mini_individual,18,"But I will not torment you with vain wishes, which may seem purposely to ask for your thanks.",Mr. Darcy,Elizabeth
46,chapter_all_gpt-4o-mini_individual,18,"This unfortunate affair will, I fear, prevent my sister’s having the pleasure of seeing you at Pemberley to-day.",Mr. Darcy,Elizabeth
46,chapter_all_gpt-4o-mini_individual,19,Be so kind as to apologize for us to Miss Darcy.,Elizabeth,Lydia
46,chapter_all_gpt-4o-mini_individual,19,Be so kind as to apologize for us to Miss Darcy.,Elizabeth,Miss Darcy
46,chapter_all_gpt-4o-mini_individual,19,Say that urgent business calls us home immediately.,Elizabeth,Miss Darcy
46,chapter_all_gpt-4o-mini_individual,21,John told us Mr. Darcy was here when you sent for us;--was it so?,Mrs. Gardiner,Colonel Forster
46,chapter_all_gpt-4o-mini_individual,21,John told us Mr. Darcy was here when you sent for us;--was it so?,Mrs. Gardiner,Mr. Darcy
46,chapter_all_gpt-4o-mini_individual,22,_That_ is all settled.,Elizabeth,Mr. Darcy
46,chapter_all_gpt-4o-mini_individual,23,What is all settled?,Mrs. Gardiner,Mr. Gardiner
46,chapter_all_gpt-4o-mini_individual,23,What is all settled?,Mrs. Gardiner,Mr. Darcy
46,chapter_all_gpt-4o-mini_individual,24,And are they upon such terms as for her to disclose the real truth?,Mrs. Gardiner,Mr. Darcy
46,chapter_all_gpt-4o-mini_individual,24,And are they upon such terms as for her to disclose the real truth?,Mrs. Gardiner,Elizabeth
47,chapter_all_gpt-4o-mini_individual,0,"I have been thinking it over again, Elizabeth,",Mr. Gardiner,Elizabeth
47,chapter_all_gpt-4o-mini_individual,1,"and really, upon serious consideration, I am much more inclined than I was to judge as your eldest sister does of the matter.",Mr. Gardiner,Elizabeth
47,chapter_all_gpt-4o-mini_individual,1,"and really, upon serious consideration, I am much more inclined than I was to judge as your eldest sister does of the matter.",Mr. Gardiner,Jane
47,chapter_all_gpt-4o-mini_individual,1,"It appears to me so very unlikely that any young man should form such a design against a girl who is by no means unprotected or friendless, and who was actually staying in his Colonel’s family, that I am strongly inclined to hope the best.",Mr. Gardiner,Wickham
47,chapter_all_gpt-4o-mini_individual,1,"It appears to me so very unlikely that any young man should form such a design against a girl who is by no means unprotected or friendless, and who was actually staying in his Colonel’s family, that I am strongly inclined to hope the best.",Mr. Gardiner,Elizabeth
47,chapter_all_gpt-4o-mini_individual,1,"It appears to me so very unlikely that any young man should form such a design against a girl who is by no means unprotected or friendless, and who was actually staying in his Colonel’s family, that I am strongly inclined to hope the best.",Mr. Gardiner,Colonel Forster
47,chapter_all_gpt-4o-mini_individual,1,Could he expect that her friends would not step forward?,Mr. Gardiner,Wickham
47,chapter_all_gpt-4o-mini_individual,1,Could he expect that her friends would not step forward?,Mr. Gardiner,Jane
47,chapter_all_gpt-4o-mini_individual,1,"Could he expect to be noticed again by the regiment, after such an affront to Colonel Forster?",Mr. Gardiner,Wickham
47,chapter_all_gpt-4o-mini_individual,1,"Could he expect to be noticed again by the regiment, after such an affront to Colonel Forster?",Mr. Gardiner,Colonel Forster
47,chapter_all_gpt-4o-mini_individual,2,Do you really think so?,Elizabeth,Mr. Gardiner
47,chapter_all_gpt-4o-mini_individual,3,"Upon my word,",Mr. Gardiner,Mrs. Gardiner
47,chapter_all_gpt-4o-mini_individual,4,I begin to be of your uncle’s opinion.,Mrs. Gardiner,Mr. Bennet
47,chapter_all_gpt-4o-mini_individual,4,"It is really too great a violation of decency, honour, and interest, for him to be guilty of it.",Mrs. Gardiner,Wickham
47,chapter_all_gpt-4o-mini_individual,4,I cannot think so very ill of Wickham.,Mrs. Gardiner,Wickham
47,chapter_all_gpt-4o-mini_individual,4,"Can you, yourself, Lizzie, so wholly give him up, as to believe him capable of it?",Mrs. Gardiner,Elizabeth
47,chapter_all_gpt-4o-mini_individual,4,"Can you, yourself, Lizzie, so wholly give him up, as to believe him capable of it?",Mrs. Gardiner,Wickham
47,chapter_all_gpt-4o-mini_individual,5,Not perhaps of neglecting his own interest.,Elizabeth,Wickham
47,chapter_all_gpt-4o-mini_individual,5,But of every other neglect I can believe him capable.,Elizabeth,Wickham
47,chapter_all_gpt-4o-mini_individual,5,"Why should they not go on to Scotland, if that had been the case?",Elizabeth,Wickham
47,chapter_all_gpt-4o-mini_individual,8,"Oh, but their removing from the chaise into a hackney coach is such a presumption!",Elizabeth,Wickham
47,chapter_all_gpt-4o-mini_individual,8,"And, besides, no traces of them were to be found on the Barnet road.",Elizabeth,Wickham
47,chapter_all_gpt-4o-mini_individual,9,"Well, then,--supposing them to be in London--they may be there, though for the purpose of concealment, for no more exceptionable purpose.",Mr. Gardiner,Wickham
47,chapter_all_gpt-4o-mini_individual,10,But why all this secrecy?,Elizabeth,Mr. Gardiner
47,chapter_all_gpt-4o-mini_individual,10,Why must their marriage be private?,Elizabeth,Wickham
47,chapter_all_gpt-4o-mini_individual,10,"His most particular friend, you see by Jane’s account, was persuaded of his never intending to marry her.",Elizabeth,Mr. Darcy
47,chapter_all_gpt-4o-mini_individual,10,"His most particular friend, you see by Jane’s account, was persuaded of his never intending to marry her.",Elizabeth,Jane
47,chapter_all_gpt-4o-mini_individual,10,Wickham will never marry a woman without some money.,Elizabeth,Wickham
47,chapter_all_gpt-4o-mini_individual,10,He cannot afford it.,Elizabeth,Wickham
47,chapter_all_gpt-4o-mini_individual,10,"And what claims has Lydia, what attractions has she beyond youth, health, and good humour, that could make him for her sake forego every chance of benefiting himself by marrying well?",Elizabeth,Lydia
47,chapter_all_gpt-4o-mini_individual,10,"And what claims has Lydia, what attractions has she beyond youth, health, and good humour, that could make him for her sake forego every chance of benefiting himself by marrying well?",Elizabeth,Wickham
