chapter,method,turn_id,text,character
13,chapter_all_gpt-4o-mini_individual,12,What the deuce is it to me whether Miss Eyre be there or not? At this moment I am not disposed to accost her.,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,13,"Madam, I should like some tea,",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,14,Will you hand Mr. Rochester’s cup?,Mrs. Fairfax
13,chapter_all_gpt-4o-mini_individual,15,Adèle might perhaps spill it.,Mrs. Fairfax
13,chapter_all_gpt-4o-mini_individual,17,Who talks of cadeaux?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,18,"Did you expect a present, Miss Eyre? Are you fond of presents?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,19,"I hardly know, sir; I have little experience of them: they are generally thought pleasant things.",Jane
13,chapter_all_gpt-4o-mini_individual,20,Generally thought? But what do _you_ think?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,21,"I should be obliged to take time, sir, before I could give you an answer worthy of your acceptance: a present has many faces to it, has it not? and one should consider all, before pronouncing an opinion as to its nature.",Jane
13,chapter_all_gpt-4o-mini_individual,22,"Miss Eyre, you are not so unsophisticated as Adèle: she demands a ‘cadeau,’ clamorously, the moment she sees me: you beat about the bush.",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,23,"Because I have less confidence in my deserts than Adèle has: she can prefer the claim of old acquaintance, and the right too of custom; for she says you have always been in the habit of giving her playthings; but if I had to make out a case I should be puzzled, since I am a stranger, and have done nothing to entitle me to an acknowledgment.",Jane
13,chapter_all_gpt-4o-mini_individual,24,"Oh, don’t fall back on over-modesty! I have examined Adèle, and find you have taken great pains with her: she is not bright, she has no talents; yet in a short time she has made much improvement.",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,25,"Sir, you have now given me my ‘cadeau;’ I am obliged to you: it is the meed teachers most covet—praise of their pupils’ progress.",Jane
13,chapter_all_gpt-4o-mini_individual,26,Humph!,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,27,"Come to the fire,",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,28,You have been resident in my house three months?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,29,"Yes, sir.",Jane
13,chapter_all_gpt-4o-mini_individual,30,And you came from—?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,31,"From Lowood school, in ——shire.",Jane
13,chapter_all_gpt-4o-mini_individual,32,Ah! a charitable concern. How long were you there?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,33,Eight years.,Jane
13,chapter_all_gpt-4o-mini_individual,34,"Eight years! you must be tenacious of life. I thought half the time in such a place would have done up any constitution! No wonder you have rather the look of another world. I marvelled where you had got that sort of face. When you came on me in Hay Lane last night, I thought unaccountably of fairy tales, and had half a mind to demand whether you had bewitched my horse: I am not sure yet. Who are your parents?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,35,I have none.,Jane
13,chapter_all_gpt-4o-mini_individual,36,"Nor ever had, I suppose: do you remember them?",Jane
13,chapter_all_gpt-4o-mini_individual,37,No.,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,38,I thought not. And so you were waiting for your people when you sat on that stile?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,39,"For whom, sir?",Jane
13,chapter_all_gpt-4o-mini_individual,40,"For the men in green: it was a proper moonlight evening for them. Did I break through one of your rings, that you spread that damned ice on the causeway?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,41,"The men in green all forsook England a hundred years ago,",Jane
13,chapter_all_gpt-4o-mini_individual,42,"And not even in Hay Lane, or the fields about it, could you find a trace of them. I don’t think either summer or harvest, or winter moon, will ever shine on their revels more.",Jane
13,chapter_all_gpt-4o-mini_individual,43,"Well,",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,44,"if you disown parents, you must have some sort of kinsfolk: uncles and aunts?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,45,No; none that I ever saw.,Jane
13,chapter_all_gpt-4o-mini_individual,46,And your home?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,47,I have none.,Jane
13,chapter_all_gpt-4o-mini_individual,48,Where do your brothers and sisters live?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,49,I have no brothers or sisters.,Jane
13,chapter_all_gpt-4o-mini_individual,50,Who recommended you to come here?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,51,"I advertised, and Mrs. Fairfax answered my advertisement.",Jane
13,chapter_all_gpt-4o-mini_individual,52,"Yes,",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,53,"and I am daily thankful for the choice Providence led me to make. Miss Eyre has been an invaluable companion to me, and a kind and careful teacher to Adèle.",Mrs. Fairfax
13,chapter_all_gpt-4o-mini_individual,54,"Don’t trouble yourself to give her a character,",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,55,eulogiums will not bias me; I shall judge for myself. She began by felling my horse.,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,56,Sir?,Jane
13,chapter_all_gpt-4o-mini_individual,57,I have to thank her for this sprain.,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,58,"Miss Eyre, have you ever lived in a town?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,59,"No, sir.",Jane
13,chapter_all_gpt-4o-mini_individual,60,Have you seen much society?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,61,"None but the pupils and teachers of Lowood, and now the inmates of Thornfield.",Jane
13,chapter_all_gpt-4o-mini_individual,62,Have you read much?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,63,Only such books as came in my way; and they have not been numerous or very learned.,Jane
13,chapter_all_gpt-4o-mini_individual,64,"You have lived the life of a nun: no doubt you are well drilled in religious forms;—Brocklehurst, who I understand directs Lowood, is a parson, is he not?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,65,"Yes, sir.",Jane
13,chapter_all_gpt-4o-mini_individual,66,"And you girls probably worshipped him, as a convent full of religieuses would worship their director.",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,67,"Oh, no.",Jane
13,chapter_all_gpt-4o-mini_individual,68,You are very cool! No! What! a novice not worship her priest! That sounds blasphemous.,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,69,"I disliked Mr. Brocklehurst; and I was not alone in the feeling. He is a harsh man; at once pompous and meddling; he cut off our hair; and for economy’s sake bought us bad needles and thread, with which we could hardly sew.",Jane
13,chapter_all_gpt-4o-mini_individual,70,"That was very false economy,",Mrs. Fairfax
13,chapter_all_gpt-4o-mini_individual,71,And was that the head and front of his offending?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,72,"He starved us when he had the sole superintendence of the provision department, before the committee was appointed; and he bored us with long lectures once a week, and with evening readings from books of his own inditing, about sudden deaths and judgments, which made us afraid to go to bed.",Jane
13,chapter_all_gpt-4o-mini_individual,73,What age were you when you went to Lowood?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,74,About ten.,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,75,"And you stayed there eight years: you are now, then, eighteen?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,76,"Arithmetic, you see, is useful; without its aid, I should hardly have been able to guess your age. It is a point difficult to fix where the features and countenance are so much at variance as in your case. And now what did you learn at Lowood? Can you play?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,77,A little.,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,78,"Of course: that is the established answer. Go into the library—I mean, if you please.—(Excuse my tone of command; I am used to say, ‘Do this,’ and it is done: I cannot alter my customary habits for one new inmate.)—Go, then, into the library; take a candle with you; leave the door open; sit down to the piano, and play a tune.",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,79,Enough!,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,80,"You play _a little_, I see; like any other English school-girl; perhaps rather better than some, but not well.",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,81,"Adèle showed me some sketches this morning, which she said were yours. I don’t know whether they were entirely of your doing; probably a master aided you?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,82,"No, indeed!",Jane
13,chapter_all_gpt-4o-mini_individual,83,"Ah! that pricks pride. Well, fetch me your portfolio, if you can vouch for its contents being original; but don’t pass your word unless you are certain: I can recognise patchwork.",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,84,"Then I will say nothing, and you shall judge for yourself, sir.",Jane
13,chapter_all_gpt-4o-mini_individual,85,"Approach the table,",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,86,"No crowding,",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,87,take the drawings from my hand as I finish with them; but don’t push your faces up to mine.,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,88,"Take them off to the other table, Mrs. Fairfax,",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,89,and look at them with Adèle;—you,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,90,"resume your seat, and answer my questions. I perceive those pictures were done by one hand: was that hand yours?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,91,Yes.,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,92,"And when did you find time to do them? They have taken much time, and some thought.",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,93,"I did them in the last two vacations I spent at Lowood, when I had no other occupation.",Jane
13,chapter_all_gpt-4o-mini_individual,94,Where did you get your copies?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,95,Out of my head.,Jane
13,chapter_all_gpt-4o-mini_individual,96,That head I see now on your shoulders?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,97,"Yes, sir.",Jane
13,chapter_all_gpt-4o-mini_individual,98,Has it other furniture of the same kind within?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,99,I should think it may have: I should hope—better.,Jane
13,chapter_all_gpt-4o-mini_individual,100,the likeness of a kingly crown;,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,101,the shape which shape had none.,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,102,Were you happy when you painted these pictures?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,103,"I was absorbed, sir: yes, and I was happy. To paint them, in short, was to enjoy one of the keenest pleasures I have ever known.",Jane
13,chapter_all_gpt-4o-mini_individual,104,"That is not saying much. Your pleasures, by your own account, have been few; but I daresay you did exist in a kind of artist’s dreamland while you blent and arranged these strange tints. Did you sit at them long each day?",Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,105,"I had nothing else to do, because it was the vacation, and I sat at them from morning till noon, and from noon till night: the length of the midsummer days favoured my inclination to apply.",Jane
13,chapter_all_gpt-4o-mini_individual,106,And you felt self-satisfied with the result of your ardent labours?,Mr. Rochester
13,chapter_all_gpt-4o-mini_individual,107,Far from it. I was tormented by the contrast between my idea and my handiwork: in each case I had imagined something which I was quite powerless to realise.,Jane
13,chapter_all_gpt-4o-mini_individual,108,"Not quite: you have secured the shadow of your thought; but no more, probably. You had not enough of the artist’s skill and science to give it full being: yet the drawings are, for a school-girl, peculiar. As to the thoughts, they are elfish. These eyes in the Evening Star you must have seen in a dream. How could you make them look so clear, and yet not at all brilliant? for the planet above quells their rays. And what meaning is that in their solemn depth? And who taught you to paint wind? There is a high gale in that sky, and on this hill-top. Where did you see Latmos? For that is Latmos. There! put the drawings away!",Mr. Rochester
